question,text,label
ai là vợ của lâm chấn khang,ông vua youtube lâm chấn khang khoe được vợ lái xe đưa đi diễn  chăm sóc như em bé   nguồn  internet ,0
ai là vợ của lâm chấn khang,có thể nói  không chỉ đứng hàng top trong làng giải trí việt   ông vua youtube  lâm chấn khang ại khiến người người ngưỡng mộ vì có cô vợ điểm 10 thế này ,0
ai là vợ của lâm chấn khang,người yêu  cũng là cô vợ tin đồn  của lâm chấn khang là trần thị thuỳ dung  sinh năm 1993  cô hoạt động ca hát với nghệ danh kim jun see và được khán giả trẻ yêu thích nhờ vẻ ngoài xinh xắn  chất giọng ngọt ngào   nguồn  internet ,0
ai là vợ của lâm chấn khang,vẻ đẹp của kim jun see  bạn gái lâm chấn khang,0
ai là vợ của lâm chấn khang,con trai lâm chấn khang mang họ trần trong khi đó bố mang họ bùi ,0
ai là vợ của lâm chấn khang,lâm chấn khang từng chia sẻ  bạn gái hiện tại chính là người giúp anh thoát khỏi kiếp ăn chơi sa đoạ  là cậu nhóc quậy phá  ăn chơi lêu lổng  chấn khang khiến nhiều người không mấy hài lòng  thời điểm đó  thuỳ dung vẫn luôn ở bên cạnh  động viên và cảm hoá nam ca sĩ ,0
ca sĩ nào được gọi là công chúa bong bóng, hiện chưa có lời bài hát nào cho công chúa bong bóng do ca sĩ đông nhi trình bày  bạn có thể click vào đây để đăng lời cho bài hát này ,0
ca sĩ nào được gọi là công chúa bong bóng,nữ ca sĩ chia sẻ rằng   đây chính là ca khúc giúp cho bảo thy có được vị trí đặc biệt trong lòng khán giả suốt mười mấy năm qua  và  công chúa bong bóng  có lẽ sẽ luôn là một tên gọi mà suốt cuộc đời này gắn bó với bảo thy mà suốt đời không thể nào quên được   sau 10 năm  nữ ca sĩ đã cực kì xúc động và bồi hồi khi một lần nữa  được cùng anh trai của mình trình diễn lại ca khúc  công chúa bong bóng  ,1
ca sĩ nào được gọi là công chúa bong bóng,cuối năm 2007  bảo thy nhận lời mời tham gia hành trình âm nhạc với vai trò người dẫn chương trình  sau đó  nữ ca sĩ 8x này tiếp tục đảm nhận công việc mc cho nhiều gameshow và chương trình khác như nào ta cùng hát  hành trình kết nối những trái tim  song song với đó  lona tiếp tục phát triển sự nghiệp âm nhạc và ghi dấu ấn với khán giả qua các ca khúc mới như sorry  vẫn ngỡ như là  xát muối  công chúa bong bóng ,0
ca sĩ nào được gọi là công chúa bong bóng,món quà đặc biệt đầu tiên mở đầu cho hành trình âm nhạc radio replay 2007 là do ca sĩ bảo thy và anh trai của cô  thế bảo  một thành viên của nhóm nhạc 2b trước đây gửi tới khán giả  nhắc tới bảo thy  chắc hẳn không ai có thể quên được hình ảnh một nàng công chúa ngọt ngào  trong sáng qua bản  hit   công chúa bong bóng  ,0
ca sĩ nào được gọi là công chúa bong bóng,các ca khúc như 10 minutes  please tell me why  đưa bảo thy trở thành một hiện tượng âm nhạc trong giới trẻ lúc bấy giờ  sau này  công chúa bong bóng  do bảo thy song ca với 2b cũng tiếp tục gặt hái được nhiều thành công  thậm chí  tên bài hát đã trở thành biệt danh của nữ ca sĩ cho đến tận bây giờ ,0
bộ trưởng bộ giao thông vận tải việt nam là ai,sáng ngày 26 tháng 10 năm 2017  ông được quốc hội việt nam khoá 14 phê chuẩn chức vụ bộ trưởng bộ giao thông vận tải việt nam  461 trong số 466 đại biểu có mặt đồng ý  bằng 9893 đại biểu có mặt  và bằng 9389 tổng số đại biểu quốc hội là 491 người   14  thay ông trương quang nghĩa được bộ chính trị phân công làm bí thư thành uỷ đà nẵng ,0
bộ trưởng bộ giao thông vận tải việt nam là ai,nguyễn văn thể  sinh năm 1966  là một chính trị gia người việt nam  ông hiện là bộ trưởng bộ giao thông vận tải việt nam  từ ngày 26 tháng 10 năm 2017   1   đại biểu quốc hội việt nam khoá xiv nhiệm kì 20162021 thuộc đoàn đại biểu quốc hội tỉnh sóc trăng  ông từng là thứ trưởng bộ giao thông vận tải việt nam  20132015  ,1
bộ trưởng bộ giao thông vận tải việt nam là ai,bộ trưởng bộ giao thông vận tải  nguyên thủ tướng nguyễn tấn dũng,0
bộ trưởng bộ giao thông vận tải việt nam là ai,bí thư đinh la thăng vẫn là bộ trưởng bộ giao thông vận tải,1
bộ trưởng bộ giao thông vận tải việt nam là ai,sáng 46 bộ trưởng bộ giao thông vận tải nguyễn văn thể là tư lệnh ngành đầu tiên đăng đàn trả lời chất vấn các đại biểu quốc hội với hàng loạt các câu hỏi liên quan đến hoạt động của các dự án bot ,1
ai là chồng của mỹ tâm,phương thanh lấy chồng mỹ tâm lấy chồng đám cưới mỹ tâm,0
ai là chồng của mỹ tâm,mỹ tâm  phương thanh sắp lấy chồng là thật   dvo  báo đất việt,0
ai là chồng của mỹ tâm,mr đàm  dù yêu rất nhiều người  tôi vẫn bị rung động khi gặp lại mỹ tâm,0
ai là chồng của mỹ tâm,mỹ tâm lên tiếng trước tin đồn sắp lấy chồng mà lâm khánh chi  lỡ tay  chia sẻ,0
ai là chồng của mỹ tâm, tuy nói thế  nhưng chẳng phải chị giấu rất kín chuyện tình cảm của mình đấy sao  đến tận bây giờ  người ta còn chẳng biết mỹ tâm đang yêu hay độc thân  và người yêu thật sư của chị là ai cơ đấy ,0
ai là chồng của mỹ tâm,mỹ tâm nói gì về tin đồn sắp lấy chồng mà lâm khánh chi chia sẻ,0
ai là chồng của mỹ tâm, các bạn phải mong tâm lấy chồng hơn là có người yêu chứ  có chồng rồi xem như yên bề gia thất  còn đang yêu thì dễ giận hờn  buồn ghen  sẽ phân tâm trong công việc    mỹ tâm chia sẻ ,0
ai là chồng của mỹ tâm,ca sĩ mỹ tâm có chồng chưa  lấy chồng dễ lắm nhưng tâm chưa làm mà thôi,0
ai là chồng của mỹ tâm, vậy còn tin đồn mỹ tâm sắp bí mật lấy chồng mà lâm chi khanh chia sẻ gần đây thì sao  cô ấy khẳng định đây là thông tin chính xác 100 do một người bạn thân của mỹ tâm xác nhận ,0
ai là chồng của mỹ tâm,lâm khánh chi gây xôn xao khi chia sẻ chuyện mỹ tâm sắp lấy chồng,0
ai được bầu chọn là cầu thủ xuất sắc nhất world cup 2018,tuy nhiên afp cho biết cả các công tố viên cũng như tòa án xét xử vụ trốn thuế của modric đều không đưa ra bình luận nào về bài báo của el mundo tin tức này được tung ra chỉ 2 ngày trước khi fifa công bố danh hiệu cầu thủ xuất sắc nhất 2018 the best mà modric lọt vào danh sách đề cử cùng với siêu sao cristiano ronaldo và tiền đạo mohamed salah modric cũng là ứng viên nặng ký cho danh hiệu quả bóng vàng giải thưởng của tạp chí france football thông qua bình chọn của phóng viên trên thế giới sẽ được công bố vào tháng 12,0
ai được bầu chọn là cầu thủ xuất sắc nhất world cup 2018,ngoài ra  đây cũng là lần thứ ba tiền đạo 27 tuổi có được vinh quang là cầu thủ xuất sắc nhất của một trận đấu tại kỳ world cup 2018  hai danh hiệu trước đó  anh được nhận ở các trận đấu của đt pháp với australia và uruguay  thành tích này cũng giúp griezmann cạnh tranh sòng phẳng với cặp đôi lionel messi và cristiano ronaldo trong cuộc đua giành  quả bóng vàng  thế giới năm 2018 ,0
ai được bầu chọn là cầu thủ xuất sắc nhất world cup 2018,bên cạnh chức vô địch world cup cùng đt pháp  antoine griezmann còn được fifa bầu chọn là  cầu thủ xuất sắc nhất  trận chung kết world cup 2018 ,0
ai được bầu chọn là cầu thủ xuất sắc nhất world cup 2018,chính vì vây  fifa đã bầu chọn antoine griezmann là  cầu thủ xuất sắc nhất  trận chung kết fifa world cup 2018  trong một bài phỏng vấn ngắn về chức vô địch của đt pháp sau trận đấu  tiền đạo 27 tuổi chia sẻ ,0
ai được bầu chọn là cầu thủ xuất sắc nhất world cup 2018,thủ quân của tuyển croatia cũng vừa giành được quả bóng vàng world cup 2018  danh hiệu dành cho cầu thủ xuất sắc nhất giải đấu ở nga vừa qua  với chiến tích dẫn dắt đội bóng áo carô lọt vào chung kết world cup lần đầu tiên trong lịch sử  ngoài ra  tiền vệ này còn vượt qua cả ronaldo và salah để đoạt giải thưởng cầu thủ xuất sắc nhất năm của liên đoàn bóng đá châu âu công bố vào ngày 308 vừa qua  rõ ràng với những thành công liên tiếp trong mùa giải vừa qua  modric đang nổi lên như là cái tên sáng giá nhất cho giải thưởng fifa the best ,0
truyện thép tôi thế đấy do ai sáng tác,cũng không phải một cuốn tiểu thuyết tự thuật thường vì hứng thú hay lợi ích cá nhân mà viết  nikolai ostrovsky viết thép đã tôi thế đấy  trên giường bệnh  trong khi bại liệt và mù  bệnh tật tàn phá chín phần mười cơ thể  chưa bao giờ có một nhà văn sáng tác trong những điều kiện gian khổ như vậy  trong lòng người viết phải có một nhiệt độ cảm hứng nồng nàn không biết bao nhiêu mà kể ,1
truyện thép tôi thế đấy do ai sáng tác,dân tộc việt nam ta là dân tộc không ngừng chinh chiến và trưởng thành bước ra từ khói lửa những cuộc chiến thần thánh để giữ gìn bờ nam cõi bắc  bởi vậy nên ta dễ dàng thấm đẫm tinh thần paven  chiến thắng của paven  sống với những gian khổ của paven qu hàng mấy nghìn năm dựng nước và giữ nước trong cuốn tiểu thuyết vĩ đại thép đã tôi thế đấy của ostrovsky  hình ảnh người anh hùng sống động và tầm vóc biết bao ấy đã khơi dậy ngọn lửa sáng tác về các bậc anh hùng trong nền văn học việt đã từng bị coi là còi cọc về các tác phẩm chính luận và bút chiến ,1
truyện thép tôi thế đấy do ai sáng tác,nhiều người hay đem so sánh thép đã tôi thế đấy của ostrovsky với  chuông nguyện hồn ai  của ernest hemingway hay  chiến tranh và hoà bình  của lev nikolayevich tolstoy bởi tính nhân văn và giá trị tham chiến của nó trong trái tim mỗi người con yêu nước thương nòi nhưng nếu xét trên phương diện ảnh hưởng  nó đều mang bản chất là chất xúc tác tích cực cho thanh niên thời đại mới đang trên con đường lột xác và giác ngộ của chính mình  luôn đứng giữa hai lối rẽ cá nhân và xã hội  vì tình yêu riêng tư đôi lứa hay vì nền độc lập chung của nước nhà  nói đến đây xin cho phép ta dành một phút tưởng niệm những ai đã ngã xuống vì bờ cõi đất nước mà họ luôn cất chứa trong tim ,1
truyện thép tôi thế đấy do ai sáng tác,thép đã tôi thế đấy được sáng tác trong thời kì của những cuộc đấu tranh giai cấp đang dễn ra hết sức dữ dội trên thế giới  thời kì mà lý tưởng là nguồn sống  là sức mạnh đối với rất nhiều thanh niên trẻ trong xã hội  thật tiếc giờ đã khác   cả liên xô  việt nam  hay tất cả những thanh niên tiến bộ trên toàn tế giới  thời thế thay đổi  con người đổi thay  vậy pavel có còn trong lòng thanh niên ,0
